0.13205  	-0.0580  	-0.2498  	-1.0336  	-0.0571  	-0.9143  	0.56545  	0.03126  	0.21084  	0.20558  	-0.2393  	-0.2847  	0.49081  	-0.0896  	0.30636  	1.85829  	-0.9653  	0.27880  	0.37362  	0.54502  	0.35582  	-0.2679  	-0.5335  	0.43174  	-0.0124  	-0.3165  	0.90249  	0.52254  	-0.5590  	0.21142  	0.15806  	0.62242  	0.14781  	-0.1856  	0.79179  	0.08832  	0.44415  	-0.3713  	-0.4861  	0.74008  	-0.0957  	-0.0790  	-0.3847  	0.40383  	0.29035  	-0.0365  	-0.0250  	-0.0689  	-0.0441  	-0.1583  	-0.1083  	-0.0714  	-0.0180  	-0.0241  	-0.0640  	-0.0118  	-0.0343  	-0.0550  	-0.0019  	0.01562  	-0.0017  	0.01945  	-0.0057  	0.02442  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
0.08043  	-0.0649  	-0.2786  	-1.0940  	-0.0576  	-0.9886  	0.57513  	-0.0173  	0.20392  	0.25732  	-0.2104  	-0.2570  	0.50493  	-0.1310  	0.15506  	1.87440  	-0.9788  	0.35689  	0.36949  	0.61720  	0.28155  	-0.3043  	-0.6189  	0.38377  	0.00428  	-0.3038  	0.82453  	0.65133  	-0.4785  	0.21351  	0.16405  	0.59345  	0.16803  	-0.1763  	0.75911  	0.12903  	0.34677  	-0.3971  	-0.4460  	0.76145  	-0.0625  	-0.0799  	-0.3809  	0.39690  	0.29281  	-0.0388  	-0.0230  	-0.0739  	-0.0476  	-0.1560  	-0.0966  	-0.0735  	-0.0161  	-0.0277  	-0.0641  	-0.0217  	-0.0307  	-0.0509  	-0.0034  	0.01003  	-0.0056  	0.01469  	0.00025  	0.02625  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.3509  	-0.2750  	-0.5550  	-1.3541  	-0.0960  	-1.2830  	0.58635  	-0.2225  	0.13193  	0.38729  	-0.1174  	-0.3568  	0.47718  	-0.3520  	-0.1635  	1.73992  	-1.0101  	0.43529  	0.34784  	0.76716  	-0.0485  	-0.3278  	-0.7113  	0.31554  	0.01714  	-0.2753  	0.63756  	0.92013  	-0.3273  	0.20969  	0.18975  	0.56274  	0.13029  	-0.1695  	0.63328  	0.26001  	0.15945  	-0.4628  	-0.3711  	0.82027  	-0.0294  	-0.0719  	-0.3786  	0.39931  	0.29245  	-0.0475  	-0.0264  	-0.0705  	-0.0488  	-0.1578  	-0.0834  	-0.0712  	-0.0264  	-0.0370  	-0.0587  	-0.0294  	-0.0213  	-0.0554  	-0.0083  	0.00280  	-0.0033  	0.00605  	0.00188  	0.03301  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.4122  	-0.3402  	-0.7314  	-1.1336  	0.08942  	-1.3624  	0.59651  	-0.2304  	0.08105  	0.38003  	-0.1251  	-0.2483  	0.43811  	-0.3651  	-0.0593  	1.72852  	-1.0240  	0.46064  	0.33202  	0.78942  	-0.0239  	-0.3286  	-0.7920  	0.35467  	0.06811  	-0.2939  	0.70813  	0.94101  	-0.2815  	0.23150  	0.13627  	0.55580  	0.10133  	-0.1672  	0.70746  	0.29493  	0.13588  	-0.4842  	-0.3754  	0.84545  	-0.1214  	-0.0493  	-0.4352  	0.38139  	0.31878  	-0.0447  	-0.0148  	-0.0767  	-0.0487  	-0.1724  	-0.0786  	-0.0736  	-0.0219  	-0.0336  	-0.0582  	-0.0293  	-0.0112  	-0.0539  	-0.0030  	0.00826  	-0.0119  	-0.0059  	0.00295  	0.02367  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.2141  	-0.2803  	-0.6923  	-0.7008  	0.36707  	-1.1445  	0.61122  	-0.1226  	0.10346  	0.27556  	-0.4150  	-0.0998  	0.57816  	-0.1506  	0.21803  	1.80008  	-1.0051  	0.42187  	0.32074  	0.80905  	-0.0775  	-0.3661  	-0.8585  	0.38238  	0.14892  	-0.2843  	0.73866  	1.05014  	-0.2102  	0.30567  	0.12814  	0.55564  	0.11402  	-0.1374  	0.75712  	0.29971  	0.06648  	-0.5141  	-0.3485  	0.85731  	-0.1796  	-0.0070  	-0.4376  	0.37802  	0.31567  	-0.0387  	-0.0281  	-0.0829  	-0.0294  	-0.1561  	-0.0737  	-0.0768  	-0.0233  	-0.0306  	-0.0488  	-0.0190  	-0.0131  	-0.0487  	0.01818  	0.00391  	-0.0278  	-0.0038  	-0.0176  	0.01848  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.1216  	-0.1835  	-0.6575  	-0.5837  	0.43287  	-1.1167  	0.61790  	-0.0773  	0.12395  	0.19570  	-0.5580  	-0.1294  	0.62487  	0.06916  	0.43368  	1.74990  	-1.0345  	0.37618  	0.33179  	0.78617  	-0.0892  	-0.3184  	-0.8947  	0.35026  	0.21237  	-0.3153  	0.81031  	1.09451  	-0.1778  	0.38633  	0.10683  	0.56512  	0.13565  	-0.1344  	0.79132  	0.23508  	0.08530  	-0.5343  	-0.3507  	0.88918  	-0.2116  	-0.0168  	-0.4514  	0.38229  	0.31709  	-0.0449  	-0.0242  	-0.0669  	-0.0381  	-0.1557  	-0.0698  	-0.0742  	-0.0334  	-0.0299  	-0.0644  	-0.0175  	-0.0088  	-0.0517  	0.01006  	0.00638  	-0.0078  	0.00650  	-0.0123  	0.01790  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.0053  	-0.1316  	-0.5846  	-0.6111  	0.35143  	-1.0126  	0.59931  	-0.0778  	0.12952  	0.17128  	-0.7210  	-0.2749  	0.65798  	0.14021  	0.58760  	1.64259  	-0.9924  	0.29974  	0.32044  	0.67568  	-0.0750  	-0.2192  	-0.8180  	0.38112  	0.22206  	-0.3230  	0.92564  	0.90195  	-0.2233  	0.39394  	0.08483  	0.57389  	0.12940  	-0.1352  	0.79785  	0.19798  	0.14947  	-0.4987  	-0.3478  	0.90511  	-0.2134  	-0.0188  	-0.4380  	0.39958  	0.32833  	-0.0481  	-0.0204  	-0.0694  	-0.0364  	-0.1622  	-0.0819  	-0.0728  	-0.0294  	-0.0339  	-0.0551  	-0.0087  	-0.0126  	-0.0585  	0.00123  	0.02072  	-0.0132  	0.00387  	-0.0101  	0.01352  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
0.22449  	-0.0929  	-0.3252  	-0.6574  	0.20904  	-0.8469  	0.59687  	0.01357  	0.12143  	0.18456  	-0.5956  	-0.4043  	0.72346  	0.04971  	0.53762  	1.62676  	-0.8708  	0.12480  	0.44626  	0.25820  	0.16022  	-0.4255  	-0.9410  	0.46521  	0.15804  	-0.2514  	1.03374  	0.58477  	-0.2373  	0.35419  	0.22499  	0.53875  	0.00034  	-0.3207  	0.70702  	0.13691  	0.16091  	-0.4750  	-0.4951  	0.78223  	-0.0951  	0.09638  	-0.5295  	0.49706  	0.24200  	-0.0259  	-0.0581  	-0.0291  	-0.0372  	-0.1808  	-0.0879  	-0.0663  	-0.0199  	-0.0102  	-0.0500  	-0.0116  	-0.0269  	-0.0802  	-0.0060  	0.02420  	-0.0015  	-2.2184  	-0.0341  	0.01981  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
0.32534  	-0.0639  	-0.1728  	-0.9178  	0.12511  	-0.9803  	0.60793  	0.07268  	0.11147  	0.33661  	-0.6086  	-0.5452  	0.80079  	0.04314  	0.55354  	1.54172  	-0.8192  	-0.0103  	0.51041  	-0.0139  	0.20904  	-0.5767  	-1.0639  	0.43432  	0.23068  	-0.1551  	1.10368  	0.34503  	-0.1870  	0.32919  	0.39974  	0.50803  	-0.0914  	-0.4707  	0.60291  	0.13420  	0.07245  	-0.4521  	-0.5784  	0.69819  	-0.0231  	0.19752  	-0.5916  	0.57619  	0.16702  	-0.0061  	-0.0884  	0.01116  	-0.0441  	-0.1948  	-0.0795  	-0.0569  	-0.0153  	0.00435  	-0.0454  	-0.0150  	-0.0445  	-0.0859  	-0.0060  	0.03718  	0.00654  	-0.0001  	-0.0324  	0.01466  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.0368  	-0.1303  	-0.3463  	-0.9439  	0.12382  	-1.2140  	0.57389  	0.02688  	0.07341  	0.30239  	-0.4523  	-0.4228  	0.71262  	-0.0561  	0.48416  	1.52432  	-0.7928  	-0.0586  	0.49603  	0.07569  	0.29799  	-0.6779  	-1.1956  	0.52386  	0.08456  	-0.1181  	1.11383  	0.38888  	-0.2866  	0.29261  	0.37971  	0.49210  	-0.0789  	-0.5069  	0.72991  	0.10796  	0.13377  	-0.4622  	-0.7031  	0.68814  	-0.0098  	0.24179  	-0.6674  	0.56801  	0.19761  	0.00091  	-0.0779  	-0.0257  	-0.0804  	-0.1808  	-0.0776  	-0.0639  	-0.0207  	0.00881  	-0.0532  	-0.0245  	-0.0302  	-0.0902  	-0.0017  	0.02397  	0.00381  	0.00510  	-0.0521  	0.01764  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.4783  	-0.2546  	-0.5469  	-1.1804  	0.04031  	-1.3096  	0.51772  	-0.0260  	0.05504  	0.26953  	-0.1284  	-0.2830  	0.53876  	-0.4413  	0.25467  	1.59728  	-0.8340  	0.04520  	0.49054  	0.17313  	0.37974  	-0.7605  	-1.1209  	0.45150  	-0.1386  	-0.1164  	0.89214  	0.51657  	-0.3120  	0.19219  	0.38431  	0.48756  	-0.0500  	-0.4684  	0.70158  	0.11116  	0.17729  	-0.4689  	-0.7030  	0.68040  	0.01396  	0.19527  	-0.6712  	0.53969  	0.21635  	0.00292  	-0.0635  	-0.0906  	-0.0989  	-0.1852  	-0.0841  	-0.0739  	-0.0250  	-0.0070  	-0.0497  	-0.0298  	-0.0225  	-0.0767  	-0.0102  	0.03743  	0.00247  	0.01044  	-0.0320  	0.03536  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.3273  	-0.2899  	-0.4868  	-1.3197  	-0.0750  	-1.1383  	0.55195  	-0.1798  	0.08776  	0.23587  	-0.1750  	-0.4088  	0.45496  	-0.5124  	0.03465  	1.67009  	-0.8650  	0.21633  	0.44578  	0.32891  	0.12714  	-0.5463  	-0.8369  	0.37657  	0.03264  	-0.1877  	0.83905  	0.68666  	-0.2871  	0.22226  	0.27228  	0.55882  	0.00893  	-0.3210  	0.59074  	0.24249  	0.19993  	-0.4416  	-0.5519  	0.71516  	0.02530  	0.06994  	-0.5302  	0.49338  	0.25979  	-0.0241  	-0.0434  	-0.0873  	-0.0729  	-0.1748  	-0.0887  	-0.0716  	-0.0166  	-0.0089  	-0.0504  	-0.0281  	-0.0237  	-0.0615  	-0.0006  	0.03025  	-0.0059  	0.00166  	-0.0192  	0.03844  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.1852  	-0.2440  	-0.3995  	-1.2286  	-0.0437  	-1.1691  	0.59623  	-0.2148  	0.11004  	0.38030  	-0.2443  	-0.2752  	0.40985  	-0.5350  	-0.1837  	1.90958  	-1.0167  	0.49283  	0.36884  	0.73778  	-0.1066  	-0.3621  	-0.7355  	0.29737  	0.08102  	-0.2936  	0.69428  	0.96786  	-0.2785  	0.23893  	0.15107  	0.59709  	0.09413  	-0.1666  	0.64951  	0.32388  	0.18508  	-0.4587  	-0.3854  	0.84939  	-0.0318  	-0.0619  	-0.3841  	0.41460  	0.30341  	-0.0414  	-0.0320  	-0.0687  	-0.0427  	-0.1667  	-0.0736  	-0.0760  	-0.0132  	-0.0314  	-0.0490  	-0.0276  	-0.0109  	-0.0561  	-0.0010  	0.01114  	-0.0111  	0.00591  	-0.0036  	0.03222  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.2485  	-0.2716  	-0.4800  	-1.2750  	-0.0959  	-1.2282  	0.59644  	-0.2849  	0.06910  	0.40271  	-0.2647  	-0.4040  	0.40599  	-0.5620  	-0.2067  	1.85600  	-1.0229  	0.49184  	0.38140  	0.69095  	-0.1111  	-0.3361  	-0.7252  	0.30599  	0.12476  	-0.2756  	0.74365  	0.95972  	-0.2293  	0.24510  	0.15647  	0.61162  	0.08344  	-0.1677  	0.62867  	0.37717  	0.14554  	-0.4658  	-0.3809  	0.85890  	-0.0404  	-0.0646  	-0.3698  	0.42949  	0.30688  	-0.0540  	-0.0281  	-0.0789  	-0.0552  	-0.1711  	-0.0792  	-0.0739  	-0.0142  	-0.0303  	-0.0511  	-0.0357  	-0.0163  	-0.0552  	0.00439  	0.01501  	-0.0069  	-0.0007  	0.00428  	0.03544  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.5402  	-0.2846  	-0.6105  	-1.3235  	-0.1053  	-1.2814  	0.56817  	-0.2663  	0.06370  	0.36460  	-0.2839  	-0.3630  	0.38568  	-0.4823  	-0.1282  	1.73923  	-0.9761  	0.44888  	0.37722  	0.68690  	-0.0494  	-0.3520  	-0.6840  	0.33633  	0.15010  	-0.3006  	0.82254  	0.86484  	-0.2498  	0.24993  	0.15940  	0.59711  	0.06266  	-0.1625  	0.63683  	0.33951  	0.18088  	-0.4550  	-0.3934  	0.83403  	-0.0525  	-0.0696  	-0.4004  	0.41514  	0.30566  	-0.0531  	-0.0228  	-0.1035  	-0.0568  	-0.1695  	-0.0813  	-0.0723  	-0.0162  	-0.0241  	-0.0545  	-0.0346  	-0.0101  	-0.0539  	-0.0001  	0.01464  	-0.0045  	0.00121  	0.00650  	0.02980  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.4801  	-0.3161  	-0.6665  	-1.3805  	-0.1174  	-1.2987  	0.55301  	-0.2221  	0.08063  	0.36115  	-0.1987  	-0.3727  	0.40790  	-0.3757  	-0.0482  	1.58735  	-0.9697  	0.43113  	0.35311  	0.67773  	0.06029  	-0.3678  	-0.6325  	0.34068  	0.14672  	-0.2960  	0.80282  	0.80018  	-0.3382  	0.23445  	0.16916  	0.58153  	0.08257  	-0.1721  	0.66347  	0.26185  	0.24811  	-0.4408  	-0.4166  	0.79839  	-0.0821  	-0.0831  	-0.4268  	0.39803  	0.31453  	-0.0489  	-0.0209  	-0.1021  	-0.0596  	-0.1733  	-0.0937  	-0.0779  	-0.0202  	-0.0252  	-0.0651  	-0.0330  	-0.0106  	-0.0557  	-0.0049  	0.01122  	-0.0082  	0.00765  	0.01102  	0.03515  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.5051  	-0.2880  	-0.5773  	-1.4983  	-0.1710  	-1.2923  	0.54875  	-0.2242  	0.07031  	0.37743  	-0.1449  	-0.4258  	0.39525  	-0.4438  	-0.0999  	1.65112  	-0.9387  	0.41185  	0.40283  	0.59171  	0.10321  	-0.3468  	-0.5321  	0.35840  	0.08072  	-0.2820  	0.81946  	0.72420  	-0.3690  	0.22254  	0.17424  	0.57148  	0.07372  	-0.1793  	0.63624  	0.22071  	0.27943  	-0.4352  	-0.4427  	0.79063  	-0.0420  	-0.0746  	-0.3940  	0.41459  	0.31211  	-0.0458  	-0.0193  	-0.1007  	-0.0705  	-0.1585  	-0.1019  	-0.0743  	-0.0205  	-0.0255  	-0.0660  	-0.0318  	-0.0235  	-0.0570  	-0.0027  	0.00277  	-0.0033  	0.00642  	0.01157  	0.02813  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.3911  	-0.2960  	-0.5499  	-1.3688  	-0.1120  	-1.1702  	0.58449  	-0.2523  	0.10196  	0.28059  	-0.2595  	-0.4009  	0.41523  	-0.5065  	-0.0963  	1.73157  	-0.9365  	0.41366  	0.35374  	0.63249  	-0.0170  	-0.3399  	-0.6233  	0.36351  	0.09423  	-0.2669  	0.83685  	0.84697  	-0.3062  	0.24124  	0.17780  	0.59234  	0.10116  	-0.1551  	0.61878  	0.27758  	0.19864  	-0.4601  	-0.4078  	0.81001  	-0.0385  	-0.0668  	-0.3895  	0.42180  	0.31448  	-0.0432  	-0.0215  	-0.0959  	-0.0592  	-0.1640  	-0.0919  	-0.0749  	-0.0176  	-0.0282  	-0.0587  	-0.0322  	-0.0223  	-0.0512  	-0.0040  	0.01133  	-0.0070  	0.00643  	0.00923  	0.03421  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.2275  	-0.2364  	-0.4632  	-1.2202  	-0.0442  	-1.1724  	0.60791  	-0.2396  	0.10044  	0.35888  	-0.2712  	-0.3274  	0.41860  	-0.5289  	-0.1239  	1.83298  	-1.0032  	0.45310  	0.36331  	0.72738  	-0.0963  	-0.3564  	-0.7061  	0.30434  	0.07045  	-0.2779  	0.74000  	0.96581  	-0.2514  	0.22505  	0.17551  	0.58795  	0.09103  	-0.1491  	0.64236  	0.31287  	0.16855  	-0.4603  	-0.3834  	0.82931  	-0.0259  	-0.0679  	-0.3840  	0.40833  	0.31268  	-0.0418  	-0.0265  	-0.0754  	-0.0491  	-0.1657  	-0.0721  	-0.0694  	-0.0164  	-0.0349  	-0.0538  	-0.0309  	-0.0116  	-0.0571  	-0.0028  	0.00525  	-0.0085  	0.00089  	0.00558  	0.03915  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
-0.1685  	-0.2558  	-0.3884  	-1.2554  	-0.0611  	-1.1739  	0.59548  	-0.2192  	0.09440  	0.39537  	-0.1980  	-0.3362  	0.41630  	-0.5471  	-0.1997  	1.93956  	-1.0322  	0.48167  	0.37625  	0.73860  	-0.1176  	-0.3682  	-0.7683  	0.28807  	0.09032  	-0.3054  	0.73319  	0.91602  	-0.2897  	0.24009  	0.15605  	0.61201  	0.09438  	-0.1550  	0.68094  	0.36417  	0.17192  	-0.4497  	-0.3908  	0.83827  	-0.0432  	-0.0659  	-0.3863  	0.40033  	0.29724  	-0.0454  	-0.0303  	-0.0746  	-0.0436  	-0.1658  	-0.0779  	-0.0751  	-0.0139  	-0.0266  	-0.0520  	-0.0236  	-0.0141  	-0.0566  	-0.0043  	0.00726  	-0.0071  	0.00492  	0.00587  	0.03368  	0.19219  	0.06351  	0.04913  	0.03330  	-0.0198  	-0.1054  	
